date,indicator,AFG,ALB,DZA,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,CPV,KHM,CMR,CAN,CAF,TCD,CHL,HKG,MAC,CHN,COL,COM,COD,COG,CRI,CIV,HRV,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,SWZ,ETH,EMU,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GRC,GRD,GTM,GIN,GNB,GUY,HTI,HND,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KOR,Unnamed: 95,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LTU,LUX,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MDA,MNG,MNE,MAR,MOZ,MMR,NAM,NPL,NLD,NZL,NIC,NER,NGA,MKD,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROU,RUS,RWA,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,SSD,ESP,LKA,KNA,LCA,VCT,SDN,SUR,SWE,CHE,SYR,TJK,TZA,THA,TGO,TON,TTO,TUN,TUR,TKM,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,PSE,YEM,ZMB,ZWE,Unnamed: 39,BMU,CYM,CMQ,CUW,PYF,Unnamed: 100,MSR,NRU,ANT,NCL,SXM,TLS,TCA,Unnamed: 20,CUB,CSK,Unnamed: 61,FRO,GIB,GRL,GLP,GGY,GUF,IMN,JEY,Unnamed: 112,MTQ,REU,SPM,TWN,Unnamed: 212,YMN,YMD,YUG,Unnamed: 94,Unnamed: 97,Unnamed: 90
1938,PCPI_PC_CP_A_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92604425437437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,PCPI_PC_CP_A_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58012520184669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,PCPI_PC_CP_A_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15306596644589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,PCPI_PC_CP_A_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72158788777195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,PCPI_PC_CP_A_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26188069461902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,PCPI_PC_CP_A_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43682984318158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,PCPI_PC_CP_A_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74008945334717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,PCPI_PC_CP_A_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36392653548542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,PCPI_PC_CP_A_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768900843125894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,PCPI_PC_CP_A_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28528556816191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,PCPI_PC_CP_A_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.81860143604984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,PCPI_PC_CP_A_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65617943044087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,PCPI_PC_CP_A_PT,,,,,,,,,,8.69565217391304,,,,,,,,,,,,,,,,,,,,,,,2.67306374228925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.70154735276062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,PCPI_PC_CP_A_PT,,,,,,,,,,19.4285714285714,27.4891774897723,,,,,,,9.54907161803757,,,,32.3529410294115,,,,,,,,,,,10.5473965287049,,,,,,,8.98236092238808,,,,6.80321872752992,,,16.0404624263005,,10.5263157894736,,,8.46609012243962,,8.50340136054404,16.8207751328785,,,,,,,,16.2790697674419,17.6470588265383,,,,7.65306122449007,,12.5775890232362,,4.51612903145122,,,,,10.3035878555659,,15.5737704918031,3.96039603960403,,4.16666667028363,6.54034229809815,7.92079207920773,,14.2857142845336,,,,,,,,,,,,,,,,,,8.22545846727778,,,25.9259259259264,,,11.904761904762,,,,12.5772038183959,,,,,14.4981412639404,,-3.5406698574159,,,11.9266055045866,11.0225160097961,,,,,15.8343483556637,,,,3.99999999888888,,40.748898678414,10.3896103896101,8.31099195721574,,-1.38751238850351,,,,,,,,,,,,,,,,,,,,9.42754581622574,4.02892562090935,,,,,,15.8415841584158,4.77686989380787,16.3179916317989,,,,,,,,,,,,,,,7.99522673159928,14.4508670528584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,PCPI_PC_CP_A_PT,,,,,,,,,,17.2248803827751,13.5823429560877,,,,,,,0.916860916874861,,,,24.4444444716049,,,,,,,,,,,2.59661835748794,,,,,,,-2.36553784861146,,,,-2.77054794520503,,,4.3586550436408,,3.80952380952391,,,0.965169953843909,2.59999999900059,-0.250783699372595,-1.56618390030947,,,,,,,,0.999999999999878,11.9565217391305,,,,2.13270142180088,,5.13639001742635,,-2.08333333334947,,,,,-2.25187656298796,,12.7659574468085,-1.90476190476216,,8.33333333333336,7.91738382083725,9.17431192660549,,1.85950413225068,,,,,,,,,,,,,,,,,,1.70279923583069,,,1.4705882352941,,,7.44680851063849,,,,14.2643391518703,,,,,12.297077922078,,-5.95238095244028,,,0.0,7.75242246101616,,,,,8.9029092183669,,,,1.06837606838762,,116.666666666667,7.05882352352948,-6.43564356443555,,-0.301507537688259,,,,,,,,,,,,,,,,,,,,-1.98549723756237,-0.695134061568712,,,,14.1333333324441,,7.6923076923077,2.51949610017988,6.83453237410052,,,,,,,,,,,,,,,2.2099447513808,14.1414141421283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,PCPI_PC_CP_A_PT,,,,,,,,,,4.48979591836735,-1.64424514349782,,,,,,,-0.30797659224349,,,,100.892857322226,,,,,,,,,,,-1.00058858151856,,,,,,,7.34506503444842,,,,0.469999998999876,,,4.17661097857003,,0.917431192660583,,,-1.41313383167677,0.194931773880502,-6.97674418575427,6.42001710866709,,,,,,,,1.98019801980204,-1.94174757281562,,,,-1.85614849187935,,8.99999999999996,,2.99448384635953,,,,,2.3890784982937,,-1.25786163522,2.91262135922347,,21.5384615384614,-13.095870990323,5.04201680672265,28.1284002708464,1.41987829717453,,,,,,,52.5119145405759,,,,,,,,,,,-0.212348905587717,,,-2.89855072463766,,,-0.990099009900788,,,,-1.52771715408461,,,,,2.49367546078781,,-2.4261603365235,,,0.0,4.52851897703104,,,,,2.02767943353705,,,,-1.20000000100002,,61.5384615384614,9.34065934666712,-3.43915343787651,,0.907258063507798,,,,,,,,,,,,,,,,,,,,1.62057424625103,1.59999999900011,,,,-2.33644859814905,,1.58730158730152,-0.643651258049573,-8.41750841750811,,,,,,1.51515151611326,,,,,,,,,0.756756756757041,6.63716814188638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,PCPI_PC_CP_A_PT,,,,,,,,,,1.56250000000001,4.00000000000001,,,,,,,1.29749768303986,,,,124.444444399999,,,,,,,,,,,0.653983353151011,,,,,,,8.67189356143678,,,,2.60774360508186,,,4.69644902754565,,0.0,,,-2.02360876939283,3.40466926073336,-4.05405405405432,3.77396406938547,,,,,,,,0.0,0.396039601980232,,,,0.236406619385266,,15.0458715587161,,2.67788829380262,,,,4.34353405828561,6.00000000000031,,1.27388535031834,-4.71698113207544,,2.53164556962022,-2.07993474714947,0.0,12.3142252028375,3.1250000000001,0.0,,,,,,37.1274180041142,,,,,,,,,,,0.982157472589186,,,-5.97014925373129,,,1.99999999999959,,,,4.85372340426611,,,,,-0.952045133991457,,-4.54054054162128,,,4.00000000000056,4.61365633681153,,,3.00120048022816,,4.44794952681396,,,,-0.506072874499193,,28.5714285714283,5.02512562814072,-1.50684931506812,,1.09890109991104,,,,,,,,,,,,,,,,,,,,1.2307158956536,-0.492125984257403,,,,7.65550239320343,,0.781250000000087,0.706713781512039,-8.08823529411812,,,0.259740259740268,,,0.652985073694076,,11.6666666666664,,,,,,,0.429184548282876,11.618257266043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,PCPI_PC_CP_A_PT,,,,,,,,,,1.53846153846152,0.0,,,,,,,-0.487953645928521,,,,80.0000000158422,,,,,,,,,,,0.177200236266963,,,,,,,-0.76519457805166,,,,3.71520031044456,,,5.36105032713359,,5.45454545454544,,,0.0,1.4111006585277,-0.352112676056438,4.99032705782812,,,,,,,,-2.91262135922324,0.986193293905,,,,1.65094339622649,,5.74162679430416,,1.713859910581,,,,1.60832544843902,7.46855345911912,,3.77358490566024,-4.95049504950496,,3.4567901209878,3.01957517701578,2.5974025984276,5.59546270549072,3.03030303030312,1.01010101010098,,,,,,68.3052009642434,,,,,,,,,,,-0.105365536554724,,,-3.17460317460313,,,-1.96078431372509,,,,15.9797083075798,,,,,3.31078675685288,,3.96375990944454,,,1.9230769230768,2.50986466319838,,,7.10955711080554,,0.906070673512548,,,,-0.101729398780114,,24.0740740740744,4.78468899521533,-0.9735744089019,,-0.0988142302368205,,,,,,,,,,,,,,,,,,,,4.02397260273987,-0.593471809105415,,,,2.4444444437034,0.980392156862766,3.10077519379843,0.935672514034991,-0.799999999999697,,,4.66321243393791,,,4.91195551533709,,14.0298507432838,,,,,,,-0.320512820515791,8.92193308178409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,PCPI_PC_CP_A_PT,,,,,,,,,,5.68181818181819,3.84615384615384,,,,,,,2.81887574046933,,,,178.767876807345,,,,,,,,,,,1.35613207547171,,,,,,,5.40270100225453,,,,1.01010101104576,,,7.98479087452458,,6.03448275862069,,,1.33390705723467,-5.00927643696676,2.47349823321625,1.52235965843493,,,,,,,,11.6512936500125,1.89731421813172,,,,2.61793790533415,,3.63111540626969,,0.952380951648627,,,,3.63128491623492,-3.07242136064334,,10.060980039295,9.37500000000007,,7.15990453477694,6.50899535052872,4.28432327069138,6.44468368132748,3.38271302133743,2.00000000000002,0.395583812258872,,,,,22.9893362158318,,,,,,,,,,,0.575402153653415,,,0.819672131147529,,,1.99999999999959,,,,4.84782212409398,,,,,6.03032391454174,,5.46021840882124,,,1.88679245283011,3.4861768543595,,,5.54951033732313,,3.80480103872668,,,,-0.407331976578683,,20.8955223880596,5.47945205022833,2.66853932443888,,3.19947269914763,,,,,,,,,,,,,,,,,,,,5.85265407843155,-0.29850746268664,,,,-3.83224873393897,0.970873786407775,4.94181026655913,1.51126226895496,14.3145161290321,,,5.94059405947947,,,1.06007067049495,,14.5161290322581,,,,,,4.98045661882121,1.52505446623093,6.82593856678588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,PCPI_PC_CP_A_PT,,,,,,,,,,2.86738351254479,2.77777777777747,,,,,,,3.16770446387068,,,,115.137463831168,,,,,,,,,,,3.31588132635254,,,,,,,16.5924008810572,,,,2.92283950571044,,,6.57276995187801,,2.74390243902431,,,4.85138004217954,1.18001302050726,4.09195402278701,-4.50640424921945,,,,,,,,11.2612671014978,3.05767065251235,,,,2.09648856830072,,2.26721989208488,,-1.06434446027637,,,,2.29110512176359,-2.1886792455345,,4.24746006110469,5.63492063492093,,6.47735709090121,5.09109888049946,4.10830999093468,6.49175884841904,1.31800549770403,2.0424836601307,3.09840131887931,,,,,23.1107682450155,,,,,,,,,,,4.62329428434314,,,4.47154471544686,,,2.28758169934612,,,,5.10168607742133,,,,,4.96154262810103,,3.25443786987062,,,6.09567901234551,2.1749679496191,,,3.09278350515466,,2.8685247545365,,9.09785932721769,,0.0766871168210817,,16.0493827160496,7.43145743286158,1.81258549991039,,1.42227655890229,,,,,,,,,,,,,,,,,,,,10.7724417966265,2.59481037824339,,,,1.19674185419744,9.37500000000002,4.32045455532476,1.96438785608542,3.51263962375111,,,5.95794392647149,,,2.08333333364294,,11.6350275566442,,,,,,3.69130439469161,3.34150827713062,14.6166134205944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,PCPI_PC_CP_A_PT,,,,,,,,,,0.696864111498268,1.95195195195232,,,,,,,1.28898231472437,,,,3.10154542201004,,,,,,,,,,,2.36486486486487,,,,,,,13.2151145930843,,,,2.65616097408714,,,4.40528634366067,,0.731399747540988,,,-2.21727245108746,1.33515643811287,0.0938604239455158,5.68414165375014,,,,,,,,5.81883773547297,15.2605258586176,,,,2.12765876745902,,1.39301014061449,,1.07579462121484,,,,-0.278143756478927,2.75848765407045,,5.84587803027795,4.77516664245319,36.4864864864855,-0.191737841556631,-3.23464502204614,4.43946188321373,3.41124421552247,2.85887309947752,5.15078729650426,-0.477710449409913,,,,,-3.48154667328679,,,,,,,,,,,0.651555089600587,,,-1.42671854734088,,,2.4760383386591,,,,12.1309848672322,,,,,3.52719578903892,,-2.29226360891525,,,2.18181818181776,4.44654463830907,,,-6.80000000000011,,5.03484991850502,,3.36370007007687,,-0.280970625544947,,6.382978723404,7.92478173361727,3.35908632899277,,1.59930376886473,,,,,,,,,,,,,,,,,,3.46244660921324,,13.3789643016183,2.14007782200507,,,,7.73326729004701,-0.2197802197802,4.39352637367686,1.84158293560479,-5.40962657958276,,,5.84343991179704,,,4.38133295285816,,12.3971475589687,,,,,,2.99282687053723,2.72916048650252,17.6306620204548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,PCPI_PC_CP_A_PT,,,,,,,,,,2.07612456747404,1.07499252855346,,,,,,,1.22945804918221,,,,20.3000830283237,,,,,,6.99999999999997,,,,,1.21012101210121,,,,,,,8.23945694924402,,,,0.273860557142386,,,2.0042194103584,,1.72759138683461,,,0.0862842548147839,-0.111119930074924,0.267527166447163,-0.719702832459801,,,,,,,,1.45161215089867,5.81525587278051,,,,0.896325615380349,,2.60966430282128,,-0.453555878387594,,,,-4.71227246053538,1.0512483574927,,1.0041912948855,4.55753866612184,45.0495049504955,11.1246943755578,-1.33673815046156,2.1470704309612e-10,1.51792635740015,-0.507354617998366,3.09644670050713,1.0822066342878,,,,,3.17937083154079,,,,,,,,,,,0.386891368049821,,,-1.97368421052607,,,1.32501948557998,,,,2.59341199606653,,,,,0.00498467213332154,,-6.74486803665705,,,1.06761565836307,3.82699306763103,,,1.82403433476411,,2.28613887188348,,-3.38983050847495,,0.102459016649886,,10.0000000000002,12.7566894834764,-0.920810313403313,,1.04685062122467,,,,,,,,,,,,,,,,,,1.21950251235299,,7.30978060209151,0.190476189921,,,,-0.310344827644382,0.220264317180597,0.803895459050094,-0.649523791280794,3.51245872110473,,,-4.79166666666675,,,2.54306808854028,,26.6471449487555,,,,,,0.581176397720757,1.01068437770717,39.3957345978565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,PCPI_PC_CP_A_PT,,,,,,,,,,3.72881355932205,1.94576518355564,,,,,,,0.299467254769634,,,,11.5331525756196,,,,,,7.78816199376886,,,,,1.35869565217391,,,,,,,5.81407628204985,,,,0.790205817960049,,,0.827300930713943,,1.25523012552926,,,-3.56219179976056,1.67659912611287,0.332829047091774,-0.0389741990030509,,,,,,,,3.41812725350791,4.1399357551843,,,,1.53661155971013,,1.4778337895029,,-1.19069315346,,,,-5.0300415959369,-1.74623815710753,,1.98840080872216,1.77987784677377,39.5904436860068,9.82241081297881,3.47823790409598,0.450837269431766,2.22811242067083,2.35016141377048,3.27424913835592,3.57451152535917,,,1.24378109452732,,7.9655780388723,,,,,,,,,,,0.449620296389849,,,0.0631825978882036,,,3.3846153846155,,,,4.92751886903111,,,,,3.42429906542056,,7.38993710703483,,,2.32394366197221,0.697929233796472,,,5.44432736187239,,0.360492346844601,,6.94736842105285,,0.0511770724157416,,8.18181818181802,8.66445916271907,4.1548217798216,,3.04659277832702,,,,,,,,,,,,,,,,,,1.28887812038117,,1.17775803502553,-1.544676806092,,,,0.0922402858294724,2.85714285714286,4.14177915090216,1.43880488974237,5.11890951276098,,,-0.765864332603765,,,2.08000000007819,,5.66473988439306,,,,,,1.00357570390171,1.45797598627786,38.5040374002647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,PCPI_PC_CP_A_PT,,,,,,,,,,2.2875816993464,3.54225699065465,,,,,,,0.992676260767344,,,,7.56149307183898,,,,,,18.5621387281079,,,,,1.01876675603215,,,,,,,8.28319045648719,,,,2.4307939100916,11.616492146899,,-0.615384615384914,,3.45162858557826,,,-3.90000000099986,3.98562050634917,0.693606754935318,-2.68247036807422,,,,,,,,1.69100191533953,2.4004610454632,,,,2.29367579618988,,2.10356166203512,,-0.55333538272658,,,,3.77970638342674,1.56299237392685,,4.71160874619984,1.69521293914427,13.6919315403424,3.16256439585737,0.916260431846698,2.7569993586355,6.78982340440241,2.05069731278691,6.69845053635204,5.36846178480054,,,2.45700245700253,,8.19564895830665,,,,,,,,,,,0.482433590630893,,,-0.180407721631661,,,2.51132153100695,,,,1.6087596908193,,,,,1.76312460493452,,-0.146412882872032,,,1.30763936682734,1.79770429009207,,,6.27914723477511,,2.15517277670922,,1.64041994750605,,0.613810741946778,,18.4873949579832,5.91670898836378,1.59563300452722,,1.54899696989872,,,,,,,,,,,,,0.400000000000126,,,,,2.10234270600891,,0.809255325032755,1.1344436397999,,,,8.76051146191627,1.70940170940174,2.15797310981959,1.8453898853189,1.95889088150077,,,7.38699007717708,,,1.5227576978899,,3.17285699708262,,,,,,3.4474962304662,1.07072414764723,22.7472639867959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,PCPI_PC_CP_A_PT,,,,,,,,,,-0.319488817891384,4.38178085363524,,,,,,,1.40460703543509,,,,5.87933142225298,,,,,,1.67590956140173,,,,,1.06157112526541,,,,,,,4.69709395062471,,,,2.67785968742788,-1.34124890120529,,0.103199174406311,,7.37781954818462,,,9.15712799177065,2.8708853146098,-3.00307658790784,0.0961538463947617,,,,,,,,4.38398278172672,5.33128007065638,,1.78761787610522,,2.84328008602129,,-0.475436212725159,,2.05255023209701,,,,-0.554904259869536,1.09215017084014,,11.0163000635032,3.63221497107,131.397849462365,0.721320571656317,1.2923621654152,4.26372712149085,9.40819406826559,4.69114360740474,1.4075067024132,6.8354403481973,,,3.11750599520381,,6.61831775572471,,,,,,,,,,,0.895946647339812,,,0.108440267848109,,,0.168674698957607,,,,1.19898417815083,,,,,5.09672908138148,,-1.61290322727255,,,2.4311452004646,2.68085396987464,,,5.26563234621735,,5.27425952920734,,-0.516462233698508,,0.788002033555903,,1.41843971631209,6.64109326359749,5.79665220101376,,2.6620641793477,,,,,2.65486725663724,,,,,,,,0.419580419580255,,,,,1.24628951284259,,5.70648670988055,1.5035799525155,,,,1.66287136567999,2.10084033613441,4.76619721905829,4.3159988652385,-3.84615384615329,,,3.69609856262893,,,2.98335256339288,,3.88832025146511,,,,,,4.19649888238551,1.19877334820185,10.9074243811898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,PCPI_PC_CP_A_PT,,,,,,,,,,0.641025641025639,2.70877528496362,,,,,,,2.14800341332203,,,,-0.70635721455241,,,,,,5.57420282915099,,,,,1.6281512605042,,,,,,,26.3554355250466,,,,2.93161847051354,0.943466310460191,,1.95876288659853,,6.1050328230293,,,8.57959961876622,5.93950905922401,0.746645708135439,1.56900416258929,,,,,,,,4.99638188645286,4.99915289796852,7.15833333249992,4.61612825298711,,2.96696086316878,,3.18471604485086,,0.151450899375927,,,,4.30682175435956,3.08145601867277,,12.9280159822498,2.94616135685224,145.910780669145,0.371849607221687,3.95495742929742,2.45362058668927,6.58113736464058,7.45471822539107,1.76250275391075,6.70690556397994,,,0.697674418604557,,20.6916290621318,,,,,,,,,,,2.87632246212671,,,3.10525365608347,,,1.87635313921272,,,,0.594055008461957,,,,,5.69971168745221,,-2.68256333834103,,,3.24365932762639,1.96849850441886,,,-2.6946553523273,,2.47161052896496,,1.456488447975,,0.44988752811999,,2.09790209790213,6.07014388428593,5.62554937008814,,2.02158272759787,,,,,0.689655172413799,,,,,,,,2.20519962859834,,,,,1.337967943587,,8.74369245002616,2.27290539996213,,,,4.68823253646178,2.05761316872426,2.87174034485769,3.44021201820401,1.91666666666657,,,0.0,,,3.76120358491648,,6.36270692832307,,,,,,2.01854355976227,1.2396694214876,21.2546957175585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,PCPI_PC_CP_A_PT,,,,,,,,,,2.86624203821656,3.86857479524453,,,,,,,4.16876058564369,,,,10.1818181818181,,,,,,1.84512319774994,,,,,1.91214470284239,,,,,,,17.0724352164554,,35.4210649777883,,3.32403316018128,0.618192522743686,,-0.30333670475262,,3.09278350515452,,,2.10711150133545,4.03420453764312,3.66098294885465,1.75756620405752,,,,,,,,10.2758607417486,3.211191702931,3.32840811900831,-4.53565378123671,,2.33572809548972,,0.617284451985414,,-0.193563997036572,,,,9.16214587129444,4.47210147080723,,19.245051043829,13.3552611508154,108.994708994709,3.81448957223042,-0.0901365196717474,6.71728971926296,5.17275042328815,5.91232253218581,2.01342281879184,3.80038945305748,,,-0.099304866931409,,29.4628156796379,,,,,,,,,,,3.09638151245736,,,-0.402731571003633,,,2.18024399859685,,,1.89557417281001,2.33790317234361,,,,,4.0215414742121,,-0.459418068919956,,,5.82376646876151,3.47490547676608,,1.00401606426672,0.856793145737539,,5.86701538751922,,4.17958688145319,,2.41353570491374,,1.36986301369865,9.79228486663485,8.1830790570034,,3.44489848222766,,,,,5.30821917808227,,,2.79999999899984,,,,,1.72609584374286,,,,,2.5349796861308,,6.97925099466255,3.19564717604593,,,,3.95083843356375,4.23387096774195,3.3876623108835,3.08055392372694,5.39656582175021,,,-0.792079207921127,,,0.863797624406602,,1.11963781543116,,,,,,3.28158694697213,1.27891156462583,42.3694157015187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
