Time Code,"Series Code","AFG","ALB","DZA","ASM","AND","AGO","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","CHI","CHL","CHN","COL","COM","COD","COG","CRI","CIV","HRV","CUB","CUW","CYP","CZE","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FRO","FJI","FIN","FRA","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GUM","GTM","GIN","GNB","GUY","HTI","HND","HKG","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","PRK","KOR","XKX","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MRT","MUS","MEX","FSM","MDA","MCO","MNG","MNE","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","ROU","RUS","RWA","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","KNA","LCA","MAF","VCT","SDN","SUR","SWE","CHE","SYR","TJK","TZA","THA","TLS","TGO","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","USA","URY","UZB","VUT","VEN","VNM","VIR","PSE","YEM","ZMB","ZWE"
YR2013,"GC.DOD.TOTL.GD.ZS","","70.5807880900052","","","","","","","","","0.0380392720986105","","","44.3945866113778","","","120.486330339962","23.8372955552391","","78.7767506648094","","","98.4448853569081","","","18.2124296664286","57.228409380258","","","","","","","","","","","","","","","","67.1029119456429","","","","","","","","","","","","","","","","","62.3992484187828","","","","","10.733283781495","","","","","","","","31.8496420465077","","","","","","","","25.2099496228498","","","","","","","93.9644692511903","","50.3118273627008","27.7819272178664","","","131.578730220002","","","","135.900468178003","188.88147596982","74.5669199530639","10.8406391538642","","","","34.9298593014974","","","","","","","","","","","","","","","36.2569334751656","52.9992519246741","","","","42.0613231018063","","","","26.3230241123984","19.9179521087551","","","","","","","24.3840166021207","","","","","46.5431902852797","","","","","","","","","22.9852875082144","","","","18.3944203835345","47.1441818577893","","","","","","9.06725564048848","","","54.0230135522152","","","","","51.5506298157061","","99.4464888561159","","","","11.5017784125038","","","","99.9225891215183","70.8211060610562","69.9088816166677","56.9229597331723","","63.5539167856373","","","","20.6569585113431","","","","34.7818441710121","","","49.0334337087279","","","32.9184777619258","","","","","37.0287155729123","1.89352238938485","95.1373344728072","96.0756025714402","42.7408509975012","","","","","","","","24.2239941520847",""
YR2014,"GC.DOD.TOTL.GD.ZS","","73.3202469198429","","","","","","","","","0.042207528166503","","","47.2672793747079","","","129.625295698925","24.5487262642116","","78.4812966081309","","","93.110334600343","","","17.4453597097219","58.4572711058609","","","","","","","","","","","","","","","","79.683056954816","","","","","","","","","","","","","","","","","50.8379319332391","","","","","","","","","","","","","33.13520113096","","","","","","","","23.6473898028528","","","","","","","97.8622513198668","","","27.4216121994064","","","121.293079734391","","","","132.427374548077","194.42805268197","78.822879004163","12.6469696266918","","","","36.5002640215506","","","53.8893270176244","","","","","","","","","","","","40.6328150545127","52.6758487332831","","","","49.8745570267936","","","","23.3897348085264","20.8265355816666","","","","","","","23.8996188499336","","","","","44.2292376485355","","","","","","","","","21.7444249774828","","26.8946120001805","","19.3436563312777","43.4263389414886","","","","","","11.2004612827286","","","","","","","","68.8363598759011","","99.6097986729595","","","","9.93518947308786","","","","112.209923460474","71.332798378903","59.9022123446813","57.5776434686772","","68.7494592407486","","","","21.0497565857541","","","","39.5686522173607","","","47.04523691734","","","31.5638493906398","","","","","63.6653191884884","","106.213063195636","96.3722706936402","44.3579613307475","","","","","","","","44.3959999801332",""
YR2015,"GC.DOD.TOTL.GD.ZS","","79.8644448747259","","","","","","","","","0.0469480198522591","","","48.1195170307089","","","141.72881485684","37.5981780556757","","","","","93.9692283182182","","","17.9091592446388","67.5375540277116","","","","","","","","","","","","","","","","66.6678191158853","","","","","","","","","","","","","","","","","51.2784032678648","","","","","","","","","","","","","38.6309120377192","","","","","","","","23.5727353920286","","","","","","","95.7292531617753","","","30.309126137804","","25.7368722825666","88.5218484996919","","","","124.659191868551","197.284422677265","","19.307916061599","","","","37.4929571097141","","","72.4565575830671","","","","","","","","","","","","39.5422371324465","53.5744782448738","","","","47.2545503890583","","","","29.9431447891386","21.2695199753568","","","","","","","","","","","","43.4330873453734","","","","","","","","","63.4832359106215","","29.8753777382805","","22.5785735658227","","","","","","","13.5407657768558","","","56.9436051078968","","","","","63.3403934679844","","103.32083975193","","","","7.63191825458985","","","","104.744568142593","77.6503941209344","","","","","","","","20.8877474408094","","","","35.2739629742518","","","51.3603646141118","","","29.2069977268574","","","","","70.2588376218982","","105.159904345358","96.8479213792285","51.1864800206369","","","","","","","","49.4073074506879",""
YR2016,"GC.DOD.TOTL.GD.ZS","","80.7355753879892","","","","","","","","","0.054648482520169","","","51.4207431481606","","","","39.960153098796","","","","","110.676901008361","","52.8681146878044","15.235498922983","73.4188038096759","","","","","","","","","","","","","","","","57.4056493415041","","","","","","","","","","","","","","","","","52.0656346470487","","","","","","","","","","","","","42.1439334747182","","","","","","","","22.9888860636439","","","","","","","96.1864484805675","73.5278299413462","","31.366190714778","","28.0810556546417","84.8295535010247","","","","122.6662661827","196.581694044783","75.3868896615264","16.7692758640144","","","","38.0655141568922","","","60.4735108680683","","","","","","","","","","","","55.1578705122511","51.8905148283825","","","","48.8868741473805","","","","25.3917774115375","31.8856692606523","","","","","","","","","","","","42.3389591993728","","","","","","","","","67.5444910397514","","","","23.1832496081886","","","","","","","14.2417395793548","","","57.3078705327807","","","","","","","109.197506171167","","","","7.01769494460876","","","","104.572915274022","","","","","","","","","19.7349135526243","","","","","","","51.8083889825745","","","31.8721809057197","","","","","71.8095454494004","","114.972244759278","99.0171145300394","50.6849558759359","","","","","","","","",""
YR2017,"GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.659564238322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YR2018,"GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YR2019,"GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YR2020,"GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Last Updated: 10/15/2020,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
